,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
7275636,59008,462498,0.9617157653167693,WAYNE MEDICAL CENTER,WAYNE HOSPITAL,103 J V MANGUBAT DR,835 SWEITZER STREET
13141488,56802,259084,0.9617157653167693,LUTHERAN HOSPITAL,LUTHERAN MEDICAL CENTER,1730 WEST 25TH STREET,150 55TH STREET
6098360,56954,298948,0.9605958697938878,GRIFFIN MEMORIAL HOSPITAL,GRIFFIN HOSPITAL,900 EAST MAIN STREET,130 DIVISION ST
11341620,83229,688337,0.9605958697938878,COPLEY HOSPITAL,COPLEY MEMORIAL HOSPITAL,528 WASHINGTON HIGHWAY,2000 OGDEN AVENUE
10404037,70388,687297,0.9605958697938878,SOUTHAMPTON MEMORIAL HOSPITAL,SOUTHAMPTON HOSPITAL,100 FAIRVIEW DRIVE - PO BOX 817,240 MEETING HOUSE LANE
8893038,84948,516351,0.9604315376465145,THREE RIVERS HEALTH,THREE RIVERS MEDICAL CENTER,701 S HEALTH PARKWAY,2485 HIGHWAY 644
6946864,13791,533876,0.9602965973785788,HIGHLANDS MEDICAL CENTER,HIGHLANDS HOSPITAL,380 WOODS COVE ROAD,401 EAST MURPHY AVENUE
3481042,19349,311192,0.9602965973785788,HILLCREST HOSPITAL,HILLCREST MEDICAL CENTER,6780 MAYFIELD ROAD,1120 SOUTH UTICA AVENUE
7874443,29100,831490,0.9602965973785788,HILLCREST MEDICAL CENTER,HILLCREST HOSPITAL,1120 SOUTH UTICA AVENUE,6780 MAYFIELD ROAD
9927682,31859,849075,0.9602965973785788,HIGHLANDS HOSPITAL,HIGHLANDS MEDICAL CENTER,401 EAST MURPHY AVENUE,380 WOODS COVE ROAD
13597440,82820,586802,0.9595764944943792,MERCY HEALTH ST VINCENT MEDICAL CENTER,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,2213 CHERRY STREET
13305029,49192,595618,0.9594112921972561,EVANSTON REGIONAL HOSPITAL,EVANSTON HOSPITAL,190 ARROWHEAD DR,2650 RIDGE AVE
7871981,41839,434067,0.958960359187229,PIEDMONT HOSPITAL,PIEDMONT MEDICAL CENTER,1968 PEACHTREE RD NW,222 S HERLONG AVE
1904745,82759,709283,0.958960359187229,PIEDMONT MEDICAL CENTER,PIEDMONT HOSPITAL,222 S HERLONG AVE,1968 PEACHTREE RD NW
9293021,36362,711105,0.9577704834273841,MEDINA MEMORIAL HOSPITAL,MEDINA HOSPITAL,200 OHIO STREET,1000 EAST WASHINGTON STREET
13273867,20561,214353,0.9577704834273841,HARMON HOSPITAL,HARMON MEMORIAL HOSPITAL,2170 EAST HARMON AVENUE,400 EAST CHESTNUT STREET
12656560,39364,233426,0.957693677898453,LINCOLN HOSPITAL,LINCOLN MEDICAL CENTER,10 NICHOLS STREET,106 MEDICAL CENTER BLVD
4696775,57956,404608,0.957693677898453,UNITED MEDICAL CENTER,UNITED HOSPITAL,1310 SOUTHERN AVENUE  SE,333 NORTH SMITH AVENUE
3997413,73276,265797,0.957693677898453,UNITED HOSPITAL,UNITED MEDICAL CENTER,333 NORTH SMITH AVENUE,1310 SOUTHERN AVENUE  SE
11406109,83126,814495,0.957170741367868,TWIN CITIES COMMUNITY HOSPITAL,TWIN CITIES HOSPITAL,1100 LAS TABLAS RD,2190 HWY 85 N
5316138,39098,130933,0.957170741367868,TWIN CITIES HOSPITAL,TWIN CITIES COMMUNITY HOSPITAL,2190 HWY 85 N,1100 LAS TABLAS RD
8460803,69721,250128,0.9570831353798368,DOCTORS HOSPITAL,DOCTORS MEDICAL CENTER,5100 WEST  BROAD STREET,1441 FLORIDA AVENUE
5699370,53381,769685,0.9570831353798368,DOCTORS MEDICAL CENTER,DOCTORS HOSPITAL,1441 FLORIDA AVENUE,5000 UNIVERSITY DR
5699451,53381,791120,0.9570831353798368,DOCTORS MEDICAL CENTER,DOCTORS HOSPITAL,1441 FLORIDA AVENUE,3651 WHEELER ROAD
5700641,53381,180580,0.9570831353798368,DOCTORS MEDICAL CENTER,DOCTORS HOSPITAL,1441 FLORIDA AVENUE,5100 WEST  BROAD STREET
5367344,58062,250128,0.9570831353798368,DOCTORS HOSPITAL,DOCTORS MEDICAL CENTER,5000 UNIVERSITY DR,1441 FLORIDA AVENUE
11567747,80680,250128,0.9570831353798368,DOCTORS HOSPITAL,DOCTORS MEDICAL CENTER,3651 WHEELER ROAD,1441 FLORIDA AVENUE
12581029,56819,825914,0.956978522493057,CLAIBORNE MEMORIAL MEDICAL CENTER,CLAIBORNE MEDICAL CENTER,620 EAST COLLEGE STREET,1850 OLD KNOXVILLE HIGHWAY
12512457,94995,516983,0.956978522493057,CLAIBORNE MEDICAL CENTER,CLAIBORNE MEMORIAL MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,620 EAST COLLEGE STREET
6259766,37832,683090,0.9568319213499499,CLAY COUNTY MEMORIAL HOSPITAL,CLAY COUNTY HOSPITAL,310 W SOUTH STREET,83825 HIGHWAY 9    P O BOX 1270
9924119,64416,711105,0.9565066903480874,MEDINA REGIONAL HOSPITAL,MEDINA HOSPITAL,3100 AVENUE E,1000 EAST WASHINGTON STREET
8543207,87350,454904,0.9564863430931247,UNION MEDICAL CENTER,UNION HOSPITAL,322 WEST SOUTH STREET,659 BOULEVARD
1504412,30463,600371,0.9564863430931247,UNION HOSPITAL,UNION MEDICAL CENTER,659 BOULEVARD,322 WEST SOUTH STREET
7951605,18627,408449,0.9561402748123994,CLARK MEMORIAL HEALTH,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,1220 MISSOURI AVE
4520711,11196,179154,0.9559023640902683,JACKSON MEDICAL CENTER,JACKSON HOSPITAL,220 HOSPITAL DRIVE,4250 HOSPITAL DR
3516970,48917,783146,0.9556486456749,ST LUKE'S HOSPITAL,ST LUKE'S MEDICAL CENTER,702 1ST ST SW,1800 EAST VAN BUREN STREET
1262278,27073,783146,0.9556486456749,ST LUKE'S HOSPITAL,ST LUKE'S MEDICAL CENTER,5901 MONCLOVA ROAD,1800 EAST VAN BUREN STREET
4330540,39684,101172,0.9556486456749,ST LUKE'S MEDICAL CENTER,ST LUKE'S HOSPITAL,1800 EAST VAN BUREN STREET,5901 MONCLOVA ROAD
2302893,22283,209002,0.9553699654329066,HUNTSVILLE HOSPITAL,HUNTSVILLE MEMORIAL HOSPITAL,101 SIVLEY RD,110 MEMORIAL HOSPITAL DRIVE
10941746,28217,371136,0.9553699654329066,HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,101 SIVLEY RD
7758654,23795,424191,0.9553699654329066,BUTLER HOSPITAL,BUTLER MEMORIAL HOSPITAL,345 BLACKSTONE BLVD,ONE HOSPITAL WAY
7453926,57252,215635,0.9547695777546871,JEFFERSON MEDICAL CENTER,JEFFERSON HOSPITAL,300 SOUTH PRESTON STREET,565 COAL VALLEY ROAD
2732494,77825,251169,0.9542785578027132,GREENWICH HOSPITAL ASSOCIATION -,GREENWICH HOSPITAL ASSOCIATION,5 PERRYRIDGE RD,5 PERRYRIDGE RD
14356580,78344,866931,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,601 HAMILTON AVE,7TH AND CLAYTON STS
10384966,71451,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,5959 PARK AVE,601 HAMILTON AVE
5749563,51216,296658,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,2400 ST FRANCIS DRIVE,5959 PARK AVE
14356810,78344,590262,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,601 HAMILTON AVE,2122 MANCHESTER EXPRESSWAY
300444,35875,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,3401 LUDINGTON ST,309 JACKSON STREET
300883,35875,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,3401 LUDINGTON ST,601 HAMILTON AVE
4907359,56514,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,333 LAIDLEY ST,601 HAMILTON AVE
14358387,78344,296658,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,601 HAMILTON AVE,5959 PARK AVE
921193,40154,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,1215 FRANCISCAN DR,601 HAMILTON AVE
5749898,51216,666646,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,2400 ST FRANCIS DRIVE,333 LAIDLEY ST
9254923,13247,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,2122 MANCHESTER EXPRESSWAY,601 HAMILTON AVE
6119942,10020,866931,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,309 JACKSON STREET,7TH AND CLAYTON STS
10384527,71451,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,5959 PARK AVE,309 JACKSON STREET
4349080,46174,568751,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,7TH AND CLAYTON STS,601 HAMILTON AVE
6121749,10020,296658,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,309 JACKSON STREET,5959 PARK AVE
5747756,51216,866931,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,2400 ST FRANCIS DRIVE,7TH AND CLAYTON STS
14358722,78344,666646,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,601 HAMILTON AVE,333 LAIDLEY ST
6120172,10020,590262,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,309 JACKSON STREET,2122 MANCHESTER EXPRESSWAY
9254484,13247,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,2122 MANCHESTER EXPRESSWAY,309 JACKSON STREET
4906920,56514,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,333 LAIDLEY ST,309 JACKSON STREET
5747986,51216,590262,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,2400 ST FRANCIS DRIVE,2122 MANCHESTER EXPRESSWAY
4348641,46174,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,7TH AND CLAYTON STS,309 JACKSON STREET
920754,40154,210657,0.9541592387282561,ST FRANCIS HOSPITAL,ST FRANCIS MEDICAL CENTER,1215 FRANCISCAN DR,309 JACKSON STREET
6122084,10020,666646,0.9541592387282561,ST FRANCIS MEDICAL CENTER,ST FRANCIS HOSPITAL,309 JACKSON STREET,333 LAIDLEY ST
10893248,28983,824535,0.9540269404830954,FAIRBANKS,FAIRBANKS MEMORIAL HOSPITAL,8102 CLEARVISTA PARKWAY,1650 COWLES STREET
427375,55892,420248,0.9537144549848732,MCLAREN NORTHERN MICHIGAN,MCLAREN - NORTHERN MICHIGAN,416 CONNABLE AVE,416 CONNABLE AVE
3948535,72203,145995,0.9536789104633207,CONWAY MEDICAL CENTER,CONWAY REGIONAL MEDICAL CENTER,300 SINGLETON RIDGE ROAD,2302 COLLEGE AVENUE
10190157,81136,598490,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,701 LEWISTON ST,3700 WASHINGTON AVE
6082048,78297,889538,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,1230 BAXTER STREET,450 STANYAN ST
10190701,81136,815904,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,701 LEWISTON ST,201 NW R D MIZE RD
10189579,81136,889538,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,701 LEWISTON ST,450 STANYAN ST
10191848,81136,177880,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,701 LEWISTON ST,2900 1ST AVENUE
9038270,29737,697721,0.9534512599672796,ST MARY'S MEDICAL CENTER,ST MARY'S HOSPITAL,2900 1ST AVENUE,1230 BAXTER STREET
6084317,78297,177880,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,1230 BAXTER STREET,2900 1ST AVENUE
10189870,81136,402102,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,701 LEWISTON ST,901 45TH ST
13509896,58442,697721,0.9534512599672796,ST MARY'S MEDICAL CENTER,ST MARY'S HOSPITAL,201 NW R D MIZE RD,1230 BAXTER STREET
6082339,78297,402102,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,1230 BAXTER STREET,901 45TH ST
6082626,78297,598490,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,1230 BAXTER STREET,3700 WASHINGTON AVE
5486321,16074,697721,0.9534512599672796,ST MARY'S MEDICAL CENTER,ST MARY'S HOSPITAL,450 STANYAN ST,1230 BAXTER STREET
6083170,78297,815904,0.9534512599672796,ST MARY'S HOSPITAL,ST MARY'S MEDICAL CENTER,1230 BAXTER STREET,201 NW R D MIZE RD
6087752,46092,697721,0.9534512599672796,ST MARY'S MEDICAL CENTER,ST MARY'S HOSPITAL,901 45TH ST,1230 BAXTER STREET
1383980,29295,392360,0.9533788402445023,GOOD SAMARITAN REGIONAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,3600 NW SAMARITAN DRIVE,200 EXEMPLA CIRCLE
9020737,45997,790803,0.9533788402445023,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN REGIONAL MEDICAL CENTER,1309 N FLAGLER DR,3600 NW SAMARITAN DRIVE
8910160,31499,790803,0.9533788402445023,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN REGIONAL MEDICAL CENTER,235 NORTH PEARL STREET,3600 NW SAMARITAN DRIVE
5182906,78547,790803,0.9533788402445023,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN REGIONAL MEDICAL CENTER,200 EXEMPLA CIRCLE,3600 NW SAMARITAN DRIVE
1384164,29295,833198,0.9533788402445023,GOOD SAMARITAN REGIONAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,3600 NW SAMARITAN DRIVE,1309 N FLAGLER DR
1384760,29295,683779,0.9533788402445023,GOOD SAMARITAN REGIONAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,3600 NW SAMARITAN DRIVE,235 NORTH PEARL STREET
5085047,41954,321148,0.9533631044627054,NORWOOD HEALTH CENTER,NORWOOD HOSPITAL,1600 N CHESTNUT AVE,800 WASHINGTON STREET
3194032,31437,465744,0.9532576155342656,RICHLAND HOSPITAL,RICHLAND MEMORIAL HOSPITAL,333 E SECOND ST,800 EAST LOCUST
4931426,30131,688441,0.9532576155342656,LAKEVIEW HOSPITAL,LAKEVIEW MEMORIAL HOSPITAL,630 EAST MEDICAL DRIVE,927 WEST CHURCHILL STREET
932222,13006,146875,0.9523503229441687,THE MOSES H CONE MEMORIAL HOSPITAL,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,1200 N ELM ST
13720463,88381,453933,0.952263078652741,ROCKFORD CENTER,ROCKFORD MEMORIAL HOSPITAL,100 ROCKFORD DRIVE,2400 NORTH ROCKTON AVENUE
5060868,88593,826888,0.9521013527502286,DOUGLAS COUNTY HEALTH CENTER,DOUGLAS COUNTY HOSPITAL,4102 WOOLWORTH AVE,111 17TH AVENUE EAST
3630821,88941,736313,0.9518720837304442,DEKALB REGIONAL MEDICAL CENTER,DEKALB MEDICAL CENTER,200 MED CENTER DRIVE,2701 N DECATUR ROAD
8719428,16633,776529,0.9518688539502459,RUSSELL REGIONAL HOSPITAL,RUSSELL HOSPITAL,200 S MAIN STREET,3316 HIGHWAY 280
10946960,20282,447547,0.9506173569769966,NORTHWEST MEDICAL CENTER,NORTHWEST HOSPITAL,6200 NORTH LA CHOLLA BOULEVARD,1550 NORTH 115TH STREET
7651226,52133,447547,0.9506173569769966,NORTHWEST MEDICAL CENTER,NORTHWEST HOSPITAL,2801 N STATE RD 7,1550 NORTH 115TH STREET
6254180,84131,447547,0.9506173569769966,NORTHWEST MEDICAL CENTER,NORTHWEST HOSPITAL,1530 U S HIGHWAY 43,1550 NORTH 115TH STREET
7179643,55029,163388,0.9505470528327942,SANTA ROSA MEDICAL CENTER,SANTA ROSA MEMORIAL HOSPITAL,6002 BERRYHILL RD,1165 MONTGOMERY DR
7606070,45162,386951,0.9505470528327942,SANTA ROSA MEMORIAL HOSPITAL,SANTA ROSA MEDICAL CENTER,1165 MONTGOMERY DR,6002 BERRYHILL RD
4361246,87806,778177,0.9503653424883244,MARIAN CENTER,MARIAN REGIONAL MEDICAL CENTER,451 EAST BISHOP FEDERAL LANE,1400 E CHURCH ST
7083575,44704,365439,0.950224095021717,HURON REGIONAL MEDICAL CENTER,HURON MEDICAL CENTER,172 FOURTH STREET SE,1100 SOUTH VAN DYKE ROAD
2073922,32571,464997,0.950005344807487,AURORA MEDICAL CENTER BURLINGTON,AURORA MEMORIAL HOSPITAL BURLINGTON,252 MCHENRY ST,252 MCHENRY ST
