,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
9465495,81438,692719,0.8164965809277259,MEMORIAL HOSPITAL,SCOTLAND MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,500 LAUCHWOOD DR
2848930,80508,551005,0.8164965809277259,DELTA COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,901 MACARTHUR BLVD
2744706,34211,631113,0.8164965809277259,MIDLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,500 LONDON AVENUE
9464567,81438,864271,0.8164965809277259,MEMORIAL HOSPITAL,IROQUOIS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,200 FAIRMAN STREET
10793803,53208,344388,0.8164965809277259,GIBSON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1120 N MELVIN STREET,2351 G RD
9743422,68566,265142,0.8164965809277259,VALLEY HOSPITAL,BLANCHARD VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,1900 SOUTH MAIN STREET
9465450,81438,130511,0.8164965809277259,MEMORIAL HOSPITAL,BROOKS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,529 CENTRAL AVENUE
242128,73041,854501,0.8164965809277259,COMMUNITY HOSPITAL,MILLCREEK COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,5515 PEACH STREET
3454281,60465,602564,0.8164965809277259,MEMORIAL HOSPITAL,ROXBOROUGH MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,5800 RIDGE AVE
2053315,11303,551005,0.8164965809277259,COMMUNITY MEMORIAL HOSPITAL,COMMUNITY HOSPITAL,W180 N8085 TOWN HALL RD,901 MACARTHUR BLVD
9464553,81438,884350,0.8164965809277259,MEMORIAL HOSPITAL,DECATUR MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,2300 NORTH EDWARD STREET
9465394,81438,264631,0.8164965809277259,MEMORIAL HOSPITAL,JONES MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,191 NORTH MAIN STREET
9465393,81438,674431,0.8164965809277259,MEMORIAL HOSPITAL,COLUMBIA MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,71 PROSPECT AVENUE
9291969,36362,406792,0.8164965809277259,MEDINA MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,200 OHIO STREET,4500 MEMORIAL DRIVE
9464557,81438,465744,0.8164965809277259,MEMORIAL HOSPITAL,RICHLAND MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,800 EAST LOCUST
9465448,81438,393793,0.8164965809277259,MEMORIAL HOSPITAL,MASSENA MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1 HOSPITAL DRIVE
1481062,58923,344388,0.8164965809277259,LAUDERDALE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,326 ASBURY AVENUE,2351 G RD
12467581,13029,632683,0.8164965809277259,HARDIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,325 SOUTH BELMONT STREET
9465355,81438,282016,0.8164965809277259,MEMORIAL HOSPITAL,ALBANY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,600 NORTHERN BOULEVARD
2250196,87599,551005,0.8164965809277259,TUALITY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,335 SE 8TH AVENUE,901 MACARTHUR BLVD
9464562,81438,401972,0.8164965809277259,MEMORIAL HOSPITAL,FHN MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1045 WEST STEPHENSON STREET
9465266,81438,712711,0.8164965809277259,MEMORIAL HOSPITAL,FRISBIE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,11 WHITEHALL ROAD
9464546,81438,701293,0.8164965809277259,MEMORIAL HOSPITAL,PEKIN MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,600 SOUTH 13TH STREET
242497,73041,115720,0.8164965809277259,COMMUNITY HOSPITAL,NORTON COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,100  15TH NW STREET
3454269,60465,786868,0.8164965809277259,MEMORIAL HOSPITAL,ABINGTON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1200 OLD YORK ROAD
3454049,60465,270187,0.8164965809277259,MEMORIAL HOSPITAL,CLINTON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,610 WEST MAIN STREET
9465496,81438,423132,0.8164965809277259,MEMORIAL HOSPITAL,WAYNE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,2700 WAYNE MEMORIAL DR
3454057,60465,238922,0.8164965809277259,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,561 WEST CENTRAL AVENUE
242090,73041,435618,0.8164965809277259,COMMUNITY HOSPITAL,SUBURBAN COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,2701 DEKALB PIKE
242082,73041,492887,0.8164965809277259,COMMUNITY HOSPITAL,KANE COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,4372 ROUTE 6
3453948,60465,445144,0.8164965809277259,MEMORIAL HOSPITAL,PERSON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,615 RIDGE RD
3454106,60465,807116,0.8164965809277259,MEMORIAL HOSPITAL,CHOCTAW MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1405 EAST KIRK ROAD
3454264,60465,150062,0.8164965809277259,MEMORIAL HOSPITAL,RIDDLE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1068 WEST BALTIMORE PIKE
7900969,76279,161403,0.8164965809277259,DUBLIN METHODIST HOSPITAL,METHODIST HOSPITAL,7500 HOSPITAL AVENUE,8303 DODGE ST
9465091,81438,315381,0.8164965809277259,MEMORIAL HOSPITAL,RICE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,301 BECKER AVE SW
9465561,81438,445144,0.8164965809277259,MEMORIAL HOSPITAL,PERSON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,615 RIDGE RD
9465083,81438,688441,0.8164965809277259,MEMORIAL HOSPITAL,LAKEVIEW MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,927 WEST CHURCHILL STREET
7156143,76073,749696,0.8164965809277259,CLINCH MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,210 MARIE LANGDON DRIVE
3454163,60465,281249,0.8164965809277259,MEMORIAL HOSPITAL,JAMESON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1211 WILMINGTON AVENUE
4887768,25293,406792,0.8164965809277259,CLINTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 WEST MAIN STREET,4500 MEMORIAL DRIVE
9464582,81438,594636,0.8164965809277259,MEMORIAL HOSPITAL,ELMHURST MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,155 EAST BRUSH HILL ROAD
10792579,75882,275281,0.8164965809277259,PREVOST MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,301 MEMORIAL DR,715 SOUTH TAFT AVENUE
10792744,75882,632683,0.8164965809277259,PREVOST MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,301 MEMORIAL DR,325 SOUTH BELMONT STREET
2744804,34211,176872,0.8164965809277259,MIDLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,1401 WEST LOCUST
2744896,34211,632683,0.8164965809277259,MIDLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,325 SOUTH BELMONT STREET
9465518,81438,251180,0.8164965809277259,MEMORIAL HOSPITAL,MOREHEAD MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,117 E KINGS HIGHWAY
7156020,76073,547548,0.8164965809277259,CLINCH MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,1101 MICHIGAN AVE
9464581,81438,523382,0.8164965809277259,MEMORIAL HOSPITAL,INGALLS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,ONE INGALLS DRIVE
9465513,81438,436430,0.8164965809277259,MEMORIAL HOSPITAL,ONSLOW MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,317 WESTERN BOULEVARD
3454059,60465,287601,0.8164965809277259,MEMORIAL HOSPITAL,LICKING MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1320 WEST MAIN STREET
12467489,13029,176872,0.8164965809277259,HARDIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,1401 WEST LOCUST
9743393,68566,435284,0.8164965809277259,VALLEY HOSPITAL,MIAMI VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,ONE WYOMING STREET
9465506,81438,341360,0.8164965809277259,MEMORIAL HOSPITAL,LENOIR MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,100 AIRPORT RD
10792554,75882,631113,0.8164965809277259,PREVOST MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,301 MEMORIAL DR,500 LONDON AVENUE
9465512,81438,192835,0.8164965809277259,MEMORIAL HOSPITAL,CALDWELL MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,321 MULBERRY ST SW
4888846,25293,275281,0.8164965809277259,CLINTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 WEST MAIN STREET,715 SOUTH TAFT AVENUE
3274567,78736,344388,0.8164965809277259,MACON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,204 MEDICAL DRIVE,2351 G RD
9292044,36362,547548,0.8164965809277259,MEDINA MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,200 OHIO STREET,1101 MICHIGAN AVE
3454090,60465,214353,0.8164965809277259,MEMORIAL HOSPITAL,HARMON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,400 EAST CHESTNUT STREET
242035,73041,417133,0.8164965809277259,COMMUNITY HOSPITAL,EVANGELICAL COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,ONE HOSPITAL DRIVE
2744731,34211,275281,0.8164965809277259,MIDLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,715 SOUTH TAFT AVENUE
9292167,36362,749696,0.8164965809277259,MEDINA MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,200 OHIO STREET,210 MARIE LANGDON DRIVE
4887843,25293,547548,0.8164965809277259,CLINTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 WEST MAIN STREET,1101 MICHIGAN AVE
3454095,60465,757506,0.8164965809277259,MEMORIAL HOSPITAL,MCCURTAIN MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1301 LINCOLN ROAD
10233742,88737,545801,0.8164965809277259,MERCY HOSPITAL COLUMBUS,MERCY HOSPITAL,220 N PENNSYLVANIA AVENUE,4050 COON RAPIDS BLVD
9466041,81438,483932,0.8164965809277259,MEMORIAL HOSPITAL,PROVIDENCE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,2001 N OREGON ST
9465650,81438,282090,0.8164965809277259,MEMORIAL HOSPITAL,MARIETTA MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,401 MATTHEW STREET
4612327,83304,237754,0.8164965809277259,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,1401 WEST LOCUST,5255 LOUGHBORO RD NW
4612342,83304,730311,0.8164965809277259,MEMORIAL HOSPITAL,JACKSON MEMORIAL HOSPITAL,1401 WEST LOCUST,1611 NW 12TH AVE
3452374,60465,340833,0.8164965809277259,MEMORIAL HOSPITAL,RIDEOUT MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,726 4TH ST
689617,83219,275281,0.8164965809277259,WARREN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,905 SECOND ST,715 SOUTH TAFT AVENUE
4612337,83304,308278,0.8164965809277259,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,1401 WEST LOCUST,2776 CLEVELAND AVE
8841505,40175,691637,0.8164965809277259,COTTAGE HOSPITAL,GALESBURG COTTAGE HOSPITAL,90 SWIFTWATER RD,695 N KELLOGG ST
9806831,10903,179154,0.8164965809277259,JACKSON PARK HOSPITAL,JACKSON HOSPITAL,7531 S STONY ISLAND AVE,4250 HOSPITAL DR
3452444,60465,214254,0.8164965809277259,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,975 S FAIRMONT AVENUE
689592,83219,631113,0.8164965809277259,WARREN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,905 SECOND ST,500 LONDON AVENUE
241402,73041,617573,0.8164965809277259,COMMUNITY HOSPITAL,HIGHLAND COMMUNITY  HOSPITAL,2000 CAMPBELL DRIVE,130 HIGHLAND PKWY
4889336,25293,548184,0.8164965809277259,CLINTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 WEST MAIN STREET,1204 MOUND ST
5684089,78756,191067,0.8164965809277259,VALLEY CHILDREN'S HOSPITAL,VALLEY HOSPITAL,9300 VALLEY CHILDRENS PLACE,223 N VAN DIEN AVENUE
13208609,37903,198884,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL SPRINGFIELD,2215 TRUXTUN AVENUE,1235 E CHEROKEE
3452449,60465,163516,0.8164965809277259,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,2170 SOUTH AVENUE
1347850,39207,632683,0.8164965809277259,SIBLEY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,325 SOUTH BELMONT STREET
13208606,37903,295773,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL LEBANON,2215 TRUXTUN AVENUE,100 HOSPITAL DRIVE
13208604,37903,867624,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL WASHINGTON,2215 TRUXTUN AVENUE,901 EAST 5TH STREET
3452369,60465,220714,0.8164965809277259,MEMORIAL HOSPITAL,WOODLAND MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1325 COTTONWOOD STREET
3452352,60465,811865,0.8164965809277259,MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,7901 FROST ST
2020851,20861,780992,0.8164965809277259,JACKSON HOSPITAL,JACKSON PARK HOSPITAL,4250 HOSPITAL DR,7531 S STONY ISLAND AVE
4612343,83304,558189,0.8164965809277259,MEMORIAL HOSPITAL,CITRUS MEMORIAL HOSPITAL,1401 WEST LOCUST,502 W HIGHLAND BLVD
977212,41162,551005,0.8164965809277259,KNOX COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,901 MACARTHUR BLVD
2020525,20861,730311,0.8164965809277259,JACKSON HOSPITAL,JACKSON MEMORIAL HOSPITAL,4250 HOSPITAL DR,1611 NW 12TH AVE
3452217,60465,700618,0.8164965809277259,MEMORIAL HOSPITAL,SPRINGHILL MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,3719 DAUPHIN STREET
7054512,72138,631113,0.8164965809277259,EASTLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,304 S DAUGHERTY,500 LONDON AVENUE
3452225,60465,824535,0.8164965809277259,MEMORIAL HOSPITAL,FAIRBANKS MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1650 COWLES STREET
241180,73041,254984,0.8164965809277259,COMMUNITY HOSPITAL,DOCTORS'  COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,8118 GOOD LUCK ROAD
3452277,60465,583613,0.8164965809277259,MEMORIAL HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,719 DETROIT STREET
3452292,60465,589667,0.8164965809277259,MEMORIAL HOSPITAL,DREW MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,778 SCOGIN DRIVE
1348175,39207,548184,0.8164965809277259,SIBLEY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,1204 MOUND ST
3452302,60465,254598,0.8164965809277259,MEMORIAL HOSPITAL,SALINE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,#1 MEDICAL PARK DRIVE
5685150,78756,122295,0.8164965809277259,VALLEY CHILDREN'S HOSPITAL,VALLEY HOSPITAL,9300 VALLEY CHILDRENS PLACE,12606 EAST MISSION AVENUE
241269,73041,317148,0.8164965809277259,COMMUNITY HOSPITAL,HOLLAND COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,602 MICHIGAN AVE
4612351,83304,578048,0.8164965809277259,MEMORIAL HOSPITAL,MANATEE MEMORIAL HOSPITAL,1401 WEST LOCUST,206 2ND ST E
3452324,60465,522917,0.8164965809277259,MEMORIAL HOSPITAL,BAKERSFIELD MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,420 34TH ST BOX
3300478,94689,632683,0.8164965809277259,COMMUNITY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 N CALDWELL ST,325 SOUTH BELMONT STREET
3452468,60465,299065,0.8164965809277259,MEMORIAL HOSPITAL,HUNTINGTON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,100 W  CALIFORNIA BLVD
4612321,83304,891017,0.8164965809277259,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,1401 WEST LOCUST,801 MIDDLEFORD RD
10942608,28217,547548,0.8164965809277259,HUNTSVILLE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,1101 MICHIGAN AVE
1999479,43898,749696,0.8164965809277259,DECATUR MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,210 MARIE LANGDON DRIVE
4612297,83304,657875,0.8164965809277259,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,1401 WEST LOCUST,201 CHESTNUT HILL ROAD
1347660,39207,631113,0.8164965809277259,SIBLEY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,500 LONDON AVENUE
12979613,46500,178349,0.8164965809277259,GOOD SAMARITAN HOSPITAL,SAMARITAN HOSPITAL,520 S 7TH ST,2215 BURDETT AVENUE
3452673,60465,413267,0.8164965809277259,MEMORIAL HOSPITAL,SARASOTA MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1700 S TAMIAMI TRL
13359,39835,122295,0.8164965809277259,TREASURE VALLEY HOSPITAL,VALLEY HOSPITAL,8800 WEST EMERALD STREET,12606 EAST MISSION AVENUE
12715705,28102,632683,0.8164965809277259,CIMARRON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 SOUTH ELLIS,325 SOUTH BELMONT STREET
4612258,83304,489749,0.8164965809277259,MEMORIAL HOSPITAL,MONTROSE MEMORIAL HOSPITAL,1401 WEST LOCUST,800 S 3RD ST
3452696,60465,420574,0.8164965809277259,MEMORIAL HOSPITAL,TALLAHASSEE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1300 MICCOSUKEE RD
3452548,60465,489749,0.8164965809277259,MEMORIAL HOSPITAL,MONTROSE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,800 S 3RD ST
10942533,28217,406792,0.8164965809277259,HUNTSVILLE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,4500 MEMORIAL DRIVE
922891,54307,417647,0.8164965809277259,BAPTIST BEAUMONT HOSPITAL,BAPTIST HOSPITAL,3080 COLLEGE STREET,1000 W MORENO ST
4612178,83304,299065,0.8164965809277259,MEMORIAL HOSPITAL,HUNTINGTON MEMORIAL HOSPITAL,1401 WEST LOCUST,100 W  CALIFORNIA BLVD
13065270,64089,749696,0.8164965809277259,DREW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,778 SCOGIN DRIVE,210 MARIE LANGDON DRIVE
241591,73041,817494,0.8164965809277259,COMMUNITY HOSPITAL,BAYSHORE COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,727 N BEERS ST
3452710,60465,123337,0.8164965809277259,MEMORIAL HOSPITAL,DESOTO MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,900 N ROBERT AVE
4612159,83304,163516,0.8164965809277259,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,1401 WEST LOCUST,2170 SOUTH AVENUE
2647903,12938,489239,0.8164965809277259,PROVIDENCE HEALTH CENTER,PROVIDENCE HEALTH,6901 MEDICAL PARKWAY,2435 FOREST DR
3452642,60465,741329,0.8164965809277259,MEMORIAL HOSPITAL,MEMORIAL REGIONAL HOSPITAL,715 SOUTH TAFT AVENUE,3501 JOHNSON ST
1347685,39207,275281,0.8164965809277259,SIBLEY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,715 SOUTH TAFT AVENUE
3452641,60465,578048,0.8164965809277259,MEMORIAL HOSPITAL,MANATEE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,206 2ND ST E
10821262,29645,551005,0.8164965809277259,WISHEK COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1007 4TH AVE S,901 MACARTHUR BLVD
13208596,37903,898234,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL JEFFERSON,2215 TRUXTUN AVENUE,1400 HIGHWAY 61 SOUTH
10820773,29645,344388,0.8164965809277259,WISHEK COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1007 4TH AVE S,2351 G RD
13255430,14985,548184,0.8164965809277259,MASSAC MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",1204 MOUND ST
13208587,37903,423828,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL JOPLIN,2215 TRUXTUN AVENUE,100 MERCY WAY
3452587,60465,657875,0.8164965809277259,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,201 CHESTNUT HILL ROAD
3452600,60465,523073,0.8164965809277259,MEMORIAL HOSPITAL,MANCHESTER MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,71 HAYNES ST
1347758,39207,176872,0.8164965809277259,SIBLEY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,1401 WEST LOCUST
3452611,60465,891017,0.8164965809277259,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,801 MIDDLEFORD RD
4612310,83304,523073,0.8164965809277259,MEMORIAL HOSPITAL,MANCHESTER MEMORIAL HOSPITAL,1401 WEST LOCUST,71 HAYNES ST
3452617,60465,237754,0.8164965809277259,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,5255 LOUGHBORO RD NW
3452627,60465,308278,0.8164965809277259,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,2776 CLEVELAND AVE
241496,73041,421579,0.8164965809277259,COMMUNITY HOSPITAL,COLUMBUS COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,4600 38TH ST
3452632,60465,730311,0.8164965809277259,MEMORIAL HOSPITAL,JACKSON MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1611 NW 12TH AVE
3452633,60465,558189,0.8164965809277259,MEMORIAL HOSPITAL,CITRUS MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,502 W HIGHLAND BLVD
1765885,81067,632683,0.8164965809277259,BROOKS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,529 CENTRAL AVENUE,325 SOUTH BELMONT STREET
7054537,72138,275281,0.8164965809277259,EASTLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,304 S DAUGHERTY,715 SOUTH TAFT AVENUE
241054,73041,730275,0.8164965809277259,COMMUNITY HOSPITAL,GEORGETOWN COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,1140 LEXINGTON ROAD
13748981,39983,548184,0.8164965809277259,COON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1411 DENVER AVENUE,1204 MOUND ST
11874765,72847,122295,0.8164965809277259,PENOBSCOT VALLEY HOSPITAL,VALLEY HOSPITAL,"7 TRANSALPINE ROAD, PO BOX 368",12606 EAST MISSION AVENUE
2321792,66238,548184,0.8164965809277259,BELLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,744 S WEBSTER AVE,1204 MOUND ST
4612469,83304,367189,0.8164965809277259,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL WEST,1401 WEST LOCUST,703 N FLAMINGO RD
1765695,81067,631113,0.8164965809277259,BROOKS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,529 CENTRAL AVENUE,500 LONDON AVENUE
240394,73041,525163,0.8164965809277259,COMMUNITY HOSPITAL,MISSION COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,14850 ROSCOE BLVD
4612445,83304,275428,0.8164965809277259,MEMORIAL HOSPITAL,FAWCETT MEMORIAL HOSPITAL,1401 WEST LOCUST,21298 OLEAN BLVD
240503,73041,739007,0.8164965809277259,COMMUNITY HOSPITAL,NAPLES COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,350 7TH ST N
13088986,60478,695103,0.8164965809277259,NORWALK HOSPITAL,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,24 STEVENS STREET
3452176,60465,693188,0.8164965809277259,MEMORIAL HOSPITAL,STRINGFELLOW MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,301 EAST 18TH ST
7800622,33542,551005,0.8164965809277259,SUMNER COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1323 NORTH A STREET,901 MACARTHUR BLVD
12715613,28102,176872,0.8164965809277259,CIMARRON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 SOUTH ELLIS,1401 WEST LOCUST
240619,73041,620554,0.8164965809277259,COMMUNITY HOSPITAL,TAMPA COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,6001 WEBB RD
240627,73041,211978,0.8164965809277259,COMMUNITY HOSPITAL,ENGLEWOOD COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,700 MEDICAL BLVD
4612442,83304,163701,0.8164965809277259,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL PEMBROKE,1401 WEST LOCUST,7800 SHERIDAN ST
7389455,90319,548184,0.8164965809277259,PLAINS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,310 WEST HALSELL STREET,1204 MOUND ST
1765720,81067,275281,0.8164965809277259,BROOKS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,529 CENTRAL AVENUE,715 SOUTH TAFT AVENUE
11873704,72847,191067,0.8164965809277259,PENOBSCOT VALLEY HOSPITAL,VALLEY HOSPITAL,"7 TRANSALPINE ROAD, PO BOX 368",223 N VAN DIEN AVENUE
240370,73041,805766,0.8164965809277259,COMMUNITY HOSPITAL,MADERA COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,1250 E ALMOND AVE
4612471,83304,499602,0.8164965809277259,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL MIRAMAR,1401 WEST LOCUST,1901 SW 172ND AVE
1053475,44030,301080,0.8164965809277259,HIGHLAND RIDGE HOSPITAL,HIGHLAND HOSPITAL,7309 SOUTH 180 WEST,1000 SOUTH AVENUE
